MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged0-4,million,,,,,,,,,,,,,11.066899,10.88679574,11.93053713,12.8549174,13.58006928,14.02245784,14.6491448,15.37369236,16.25028855,17.05081962,17.76857353,18.33663661,18.83098049,19.36366022,19.9466867,20.5037389,20.96020425,21.30189866,21.57278955,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged0-4|No Education,million,,,,,,,,,,,,,11.066899,10.88679574,11.93053713,12.8549174,13.58006928,14.02245784,14.6491448,15.37369236,16.25028855,17.05081962,17.76857353,18.33663661,18.83098049,19.36366022,19.9466867,20.5037389,20.96020425,21.30189866,21.57278955,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged10-14,million,,,,,,,,,,,,,10.126427,10.80993562,11.4734505,11.39543404,12.44962567,13.33824956,14.03427104,14.46137568,15.07607948,15.79211584,16.6559501,17.41903989,18.08081755,18.59513541,19.03893071,19.52320367,20.05965082,20.57116448,20.98255626,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged10-14|No Education,million,,,,,,,,,,,,,10.126427,10.80993562,11.4734505,11.39543404,12.44962567,13.33824956,14.03427104,14.46137568,15.07607948,15.79211584,16.6559501,17.41903989,18.08081755,18.59513541,19.03893071,19.52320367,20.05965082,20.57116448,20.98255626,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged100+,million,,,,,,,,,,,,,0.009089,0.018545113,0.034616078,0.055791556,0.07353935,0.093640623,0.130084997,0.207935257,0.360041873,0.569874471,0.892474573,1.304453664,1.71870224,2.350904382,3.236513943,4.853106984,6.877386358,8.791839982,9.953447021,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged100+|No Education,million,,,,,,,,,,,,,1.97E-04,3.58E-04,5.53E-04,7.68E-04,9.03E-04,9.29E-04,9.84E-04,0.001124456,0.001499672,0.002135222,0.003192915,0.00429015,0.00536108,0.007104698,0.00907667,0.008310958,0.005906579,0.004955761,0.004314953,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged100+|Primary Education,million,,,,,,,,,,,,,0.002176244,0.003741259,0.005583884,0.007175967,0.008149406,0.007840511,0.008000991,0.009150549,0.010895419,0.013752569,0.020711816,0.032162983,0.04339219,0.063663195,0.065820935,0.064810839,0.066437084,0.065990882,0.060041676,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged100+|Secondary Education,million,,,,,,,,,,,,,0.005105537,0.01072207,0.020542759,0.033393085,0.043631358,0.054911821,0.076184245,0.115312604,0.18343598,0.304857452,0.505279863,0.735124588,0.942910335,1.280935952,1.758914159,2.367517958,3.049594521,3.563349451,3.702838164,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged100+|Tertiary Education,million,,,,,,,,,,,,,0.001609724,0.003723988,0.007936077,0.014454613,0.020855721,0.029959656,0.044915378,0.082347648,0.164210803,0.249129229,0.363289979,0.532875944,0.727038635,0.999200537,1.402702178,2.412467228,3.755448173,5.157543888,6.186252228,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged15-19,million,,,,,,,,,,,,,11.116259,10.18978474,10.88417238,11.56426265,11.50079605,12.5518423,13.43594232,14.12907965,14.55541062,15.17003818,15.88635359,16.73837672,17.48908228,18.13817905,18.64008233,19.07181537,19.54426683,20.06911886,20.5687403,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged15-19|No Education,million,,,,,,,,,,,,,0.027302396,0.013301754,0.011613062,0.010273977,0.009030088,0.00924832,0.009370574,0.009418246,0.009378185,0.009537909,0.009823088,0.010243374,0.010620254,0.010951829,0.011208479,0.011434303,0.01170422,0.012018531,0.012317733,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged15-19|Primary Education,million,,,,,,,,,,,,,2.041077819,1.542573978,1.586893428,1.631154027,1.575901674,1.675468506,1.751677444,1.803334733,1.823366873,1.869138922,1.928660871,2.014740246,2.089148417,2.152034066,2.198161539,2.236760175,2.281086111,2.332322921,2.380932805,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged15-19|Secondary Education,million,,,,,,,,,,,,,9.047878785,8.633909009,9.285665894,9.922834649,9.915864285,10.86712548,11.6748943,12.31632667,12.72266556,13.29136134,13.94786963,14.7133931,15.3893136,15.97519316,16.43071231,16.82362089,17.2514765,17.72477741,18.17548976,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged15-19|Tertiary Education,million,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged20-24,million,,,,,,,,,,,,,11.151532,11.16762201,10.26824627,10.98055043,11.6684153,11.62303271,12.67408054,13.5563575,14.24925013,14.67806647,15.2946995,15.99506516,16.83141682,17.56581334,18.19822335,18.68366784,19.09936485,19.55513624,20.06316936,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged20-24|No Education,million,,,,,,,,,,,,,0.018892498,0.011186437,0.008730074,0.007732128,0.007081195,0.006581051,0.007202432,0.007731911,0.008156639,0.008432527,0.008818484,0.009222294,0.009704511,0.010127942,0.010492572,0.010772465,0.011012144,0.011274929,0.011567846,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged20-24|Primary Education,million,,,,,,,,,,,,,1.235632519,0.844204657,0.695590657,0.670842224,0.646674396,0.587759064,0.586686279,0.575900305,0.556604298,0.528905597,0.509693761,0.506717692,0.509215904,0.509093501,0.506653148,0.500937894,0.49427585,0.489708513,0.487404347,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged20-24|Secondary Education,million,,,,,,,,,,,,,7.151497331,6.506638484,5.833389924,6.099321448,6.352772449,6.213921687,6.66344625,7.016472644,7.265497681,7.378545863,7.585066221,7.866561381,8.214461184,8.512481472,8.761663049,8.941409665,9.089630395,9.258517355,9.453969547,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged20-24|Tertiary Education,million,,,,,,,,,,,,,2.745509651,3.805592433,3.73053561,4.202654627,4.661887261,4.814770907,5.416745581,5.956252636,6.418991514,6.762182487,7.191121034,7.612563797,8.09803522,8.534110421,8.919414578,9.230547816,9.504446465,9.795635438,10.11022762,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged25-29,million,,,,,,,,,,,,,11.325247,11.86968988,11.97696521,11.19172907,11.90918437,12.63206291,12.65014381,13.6953677,14.55635061,15.22676374,15.64873597,16.13781755,16.7118993,17.42699388,18.03730265,18.54494499,18.90902772,19.20709016,19.54875023,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged25-29|No Education,million,,,,,,,,,,,,,0.054365965,0.012753729,0.011456988,0.009068714,0.007979886,0.007351987,0.006901391,0.007501502,0.008004856,0.008406753,0.008673867,0.008944958,0.009263163,0.00965953,0.009997815,0.010279194,0.010481,0.010646212,0.010835589,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged25-29|Primary Education,million,,,,,,,,,,,,,0.382485833,0.209979888,0.167064127,0.123738443,0.103867168,0.086022185,0.067024632,0.055198617,0.043615674,0.033237888,0.024836105,0.019669385,0.015900232,0.013700394,0.011970292,0.010645682,0.009632624,0.008901169,0.008713161,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged25-29|Secondary Education,million,,,,,,,,,,,,,7.277555512,6.637959345,6.327009851,5.606292092,5.683174903,5.767259837,5.544109733,5.777023372,5.920652969,5.978714084,5.939521764,5.992495847,6.081765077,6.224190043,6.33109846,6.404884487,6.433066846,6.443470813,6.472619433,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged25-29|Tertiary Education,million,,,,,,,,,,,,,3.61083969,5.008996919,5.471434243,5.452629825,6.114162417,6.771428899,7.032108057,7.85564421,8.584077111,9.206405019,9.675704238,10.11670735,10.60497083,11.17944391,11.68423608,12.11913563,12.45584725,12.74407197,13.05658205,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged30-34,million,,,,,,,,,,,,,10.117037,11.90033603,12.58885914,12.79680737,12.04976152,12.74685738,13.49221813,13.60653344,14.62926444,15.45465054,16.09189105,16.40493891,16.78183651,17.24585435,17.85428371,18.35441925,18.75140732,19.00703027,19.20050063,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged30-34|No Education,million,,,,,,,,,,,,,0.063317782,0.035104231,0.013508803,0.012197347,0.00970761,0.008477732,0.007851381,0.007452844,0.008044953,0.00853257,0.008919502,0.00909302,0.009301929,0.009559127,0.009896371,0.010173588,0.010393633,0.010535321,0.010642559,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged30-34|Primary Education,million,,,,,,,,,,,,,0.304174305,0.217109707,0.170840693,0.136505791,0.101491168,0.084353418,0.069542334,0.054586946,0.044836006,0.035495253,0.027292712,0.021626369,0.01743255,0.01440503,0.012640181,0.011262015,0.010211475,0.009404434,0.008819982,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged30-34|Secondary Education,million,,,,,,,,,,,,,5.826262464,5.923877989,5.730483951,5.301148197,4.558191414,4.42460967,4.317788067,4.029141349,4.018679962,3.943255966,3.813754924,3.695133396,3.60455299,3.542132808,3.514808396,3.470910597,3.413228565,3.336585552,3.256413393,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged30-34|Tertiary Education,million,,,,,,,,,,,,,3.923282449,5.724244106,6.674025696,7.346956034,7.380371331,8.229416563,9.097036348,9.515352305,10.55770352,11.46736675,12.24192391,12.67908612,13.15054904,13.67975738,14.31693876,14.86207305,15.31757365,15.65050496,15.92462469,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged35-39,million,,,,,,,,,,,,,10.304357,10.44052554,12.29627179,13.09170617,13.30755178,12.60124234,13.28414728,14.04488233,14.23599912,15.24163931,16.04213709,16.60708403,16.84904259,17.15180177,17.54136997,18.07598918,18.4999384,18.81970484,18.99995508,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged35-39|No Education,million,,,,,,,,,,,,,0.070261471,0.064985313,0.036084653,0.013981716,0.012628959,0.010112135,0.008803912,0.008147277,0.007776354,0.008362068,0.008839385,0.00918993,0.009326522,0.009496602,0.009714477,0.01001246,0.010248911,0.010426594,0.010526406,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged35-39|Primary Education,million,,,,,,,,,,,,,0.488522776,0.312874106,0.223637257,0.17716779,0.141587439,0.105888512,0.087723917,0.072254625,0.057018597,0.046646427,0.036799742,0.028137538,0.022192618,0.017804132,0.014643312,0.01279116,0.011347131,0.010245183,0.009397626,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged35-39|Secondary Education,million,,,,,,,,,,,,,5.89659993,6.011092863,6.118900102,5.957246646,5.510770912,4.76519551,4.60965034,4.493347156,4.21445775,4.185968989,4.092379691,3.935236191,3.794676546,3.68363735,3.602535634,3.558228872,3.498260503,3.425511221,3.33519575,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged35-39|Tertiary Education,million,,,,,,,,,,,,,3.848972823,4.05157326,5.917649773,6.943310017,7.642564466,7.720046186,8.577969108,9.471133269,9.956746416,11.00066183,11.90411827,12.63452037,13.02284691,13.44086369,13.91447655,14.49495669,14.98008186,15.37352184,15.6448353,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged40-44,million,,,,,,,,,,,,,10.31981,10.44726233,10.66370504,12.56982858,13.40324587,13.63312848,12.9599693,13.64080756,14.41762598,14.66170667,15.65933587,16.41499003,16.92725392,17.11823124,17.36718057,17.70176071,18.18131673,18.54808231,18.81108046,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged40-44|No Education,million,,,,,,,,,,,,,0.071484684,0.070705156,0.06592091,0.036652797,0.014231645,0.012870526,0.010351928,0.00900313,0.008333691,0.007984509,0.008569119,0.009025507,0.009350592,0.009462064,0.009604998,0.009794667,0.010064002,0.010269331,0.010415415,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged40-44|Primary Education,million,,,,,,,,,,,,,0.449003301,0.493122696,0.318253784,0.227739153,0.180765442,0.144603405,0.108603541,0.089858679,0.074014513,0.058616571,0.047850286,0.037605874,0.028648537,0.022526844,0.018014469,0.014768497,0.012859732,0.011371778,0.01023593,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged40-44|Secondary Education,million,,,,,,,,,,,,,5.912512357,5.976943013,6.137707473,6.252417361,6.096348159,5.643204111,4.898905601,4.73167814,4.611095419,4.339257306,4.299647914,4.186653589,4.010437902,3.854789454,3.729502255,3.635180005,3.5787404,3.507167565,3.423746106,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged40-44|Tertiary Education,million,,,,,,,,,,,,,3.886809658,3.906491466,4.141822875,6.053019273,7.111900626,7.832450442,7.942108229,8.810267612,9.724182356,10.25584829,11.30326855,12.18170506,12.87881689,13.23145288,13.61005885,14.04201754,14.57965259,15.01927364,15.36668301,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged45-49,million,,,,,,,,,,,,,11.353267,10.31925418,10.5072034,10.7812297,12.70020649,13.56629612,13.81673719,13.17375196,13.86224989,14.65457112,14.93649209,15.90799561,16.63174731,17.10769574,17.26317708,17.47455807,17.77073951,18.21020627,18.53645715,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged45-49|No Education,million,,,,,,,,,,,,,0.080021106,0.070681688,0.07039271,0.066036651,0.036720897,0.014295385,0.01295612,0.010460078,0.009102437,0.008433385,0.00810398,0.008678368,0.009121432,0.00943087,0.009526623,0.009652089,0.009823248,0.010071145,0.010253806,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged45-49|Primary Education,million,,,,,,,,,,,,,0.478207587,0.445975569,0.492991342,0.319990871,0.228935421,0.18214537,0.145966932,0.110004984,0.0910397,0.075034092,0.059583019,0.048520099,0.038043514,0.028917124,0.022694192,0.018110922,0.014816416,0.012872416,0.011357548,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged45-49|Secondary Education,million,,,,,,,,,,,,,6.71229943,5.909874679,6.009248222,6.202780272,6.313766124,6.166977018,5.716089833,4.977187263,4.806314368,4.685009322,4.419076729,4.366679361,4.240937127,4.052416605,3.886844833,3.752123494,3.649020846,3.584138747,3.504682893,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged45-49|Tertiary Education,million,,,,,,,,,,,,,4.082738877,3.892722245,3.934571126,4.192421905,6.120784053,7.202878345,7.941724306,8.076099636,8.955793386,9.886094322,10.44972836,11.48411778,12.34364523,13.01693114,13.34411143,13.69467156,14.097079,14.60312396,15.0101629,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged5-9,million,,,,,,,,,,,,,10.672778,11.30912405,11.19091123,12.25437541,13.15497459,13.8600333,14.29180331,14.90988408,15.6285563,16.4967385,17.28181938,17.9655368,18.50112659,18.96508736,19.46885487,20.02414438,20.55411095,20.98386325,21.29909402,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged5-9|No Education,million,,,,,,,,,,,,,10.672778,11.30912405,11.19091123,12.25437541,13.15497459,13.8600333,14.29180331,14.90988408,15.6285563,16.4967385,17.28181938,17.9655368,18.50112659,18.96508736,19.46885487,20.02414438,20.55411095,20.98386325,21.29909402,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged50-54,million,,,,,,,,,,,,,10.922031,11.1799483,10.23538714,10.47737559,10.78583787,12.71680117,13.61520202,13.88962424,13.28089269,13.98111473,14.79017458,15.06436453,16.02158564,16.72803158,17.18367621,17.31890148,17.50848277,17.77977019,18.19348576,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged50-54|No Education,million,,,,,,,,,,,,,0.081739773,0.077503492,0.069057228,0.069249336,0.065262677,0.036358504,0.014204103,0.012909034,0.010464482,0.009119929,0.008463845,0.00813538,0.008706779,0.009145785,0.009449383,0.00953897,0.009656556,0.009815185,0.010048424,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged50-54|Primary Education,million,,,,,,,,,,,,,0.415094023,0.466249566,0.438369547,0.487671962,0.317788396,0.227694356,0.181729146,0.145967058,0.110396937,0.091461525,0.075477604,0.05992731,0.048754333,0.038191953,0.029001405,0.022739893,0.018128822,0.01481084,0.012848787,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged50-54|Secondary Education,million,,,,,,,,,,,,,6.564550615,6.606137012,5.858684373,5.98949475,6.201989495,6.31735759,6.184567162,5.742130754,5.014412314,4.844722789,4.725993696,4.455031729,4.39631954,4.264279869,4.069496404,3.898708575,3.758905554,3.650434254,3.580407997,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged50-54|Tertiary Education,million,,,,,,,,,,,,,3.860646588,4.03005823,3.869275992,3.93095954,4.200797303,6.135390719,7.234701612,7.988617395,8.145618961,9.035810489,9.98023944,10.54127011,11.56780499,12.41641397,13.07572902,13.38791404,13.72179184,14.10470992,14.59018056,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged55-59,million,,,,,,,,,,,,,9.421989,10.60596982,10.9174828,10.0700961,10.35350137,10.69899547,12.64308629,13.57168835,13.87695118,13.30466269,14.0210139,14.82923008,15.10362097,16.05590668,16.75493941,17.20115912,17.32654141,17.50135938,17.75624009,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged55-59|No Education,million,,,,,,,,,,,,,0.070179506,0.077567847,0.074107013,0.06665982,0.067273827,0.063745781,0.035643127,0.013981294,0.012755838,0.010383804,0.009072159,0.008429074,0.008111136,0.00868609,0.00912759,0.009432428,0.00952262,0.009633909,0.009783041,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged55-59|Primary Education,million,,,,,,,,,,,,,0.351020778,0.397484052,0.449563726,0.426374571,0.477055163,0.312317341,0.22446984,0.179809536,0.144888412,0.109974295,0.091285449,0.075376367,0.059885603,0.048727689,0.038170678,0.028980929,0.02271926,0.018098819,0.014771989,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged55-59|Secondary Education,million,,,,,,,,,,,,,5.355037404,6.369414169,6.446307129,5.760037897,5.91524922,6.147698322,6.274929728,6.158980706,5.731833847,5.019374257,4.855142014,4.735650268,4.464414046,4.403951388,4.269757112,4.072604841,3.899673551,3.756718357,3.644954079,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged55-59|Tertiary Education,million,,,,,,,,,,,,,3.645751313,3.761503756,3.947504932,3.817023813,3.893923155,4.175234026,6.108043594,7.218916811,7.987473087,8.164930339,9.065514281,10.00977437,10.57121019,11.59454152,12.43788403,13.09014092,13.39462598,13.71690829,14.08673098,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged60-64,million,,,,,,,,,,,,,7.979282,9.000184365,10.19098613,10.56273696,9.814648281,10.14314941,10.53255144,12.48733985,13.45112326,13.79257495,13.2635664,13.99289353,14.80728899,15.08914842,16.04280554,16.74150389,17.18590116,17.30327222,17.46702244,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged60-64|No Education,million,,,,,,,,,,,,,0.060958108,0.064961652,0.07240647,0.069830229,0.063429156,0.064497846,0.061540222,0.034577815,0.013637733,0.012503411,0.010229658,0.008964485,0.008347456,0.008049321,0.008632763,0.009082195,0.009393813,0.009482341,0.009587004,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged60-64|Primary Education,million,,,,,,,,,,,,,0.35248371,0.328840534,0.375224507,0.428044591,0.40957373,0.461382431,0.303858914,0.219321961,0.176547233,0.142833489,0.10887134,0.090572308,0.074901366,0.059593462,0.048534334,0.038044695,0.028898506,0.022647741,0.018029395,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged60-64|Secondary Education,million,,,,,,,,,,,,,4.222740559,5.10845261,6.113633084,6.230838307,5.608800936,5.790681632,6.046559756,6.190272766,6.096980154,5.690677685,4.998928275,4.841282297,4.725241308,4.457507868,4.398277849,4.264749253,4.067827798,3.893426696,3.748358558,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged60-64|Tertiary Education,million,,,,,,,,,,,,,3.343099623,3.497929569,3.629722069,3.834023832,3.732844459,3.826587502,4.120592551,6.043167306,7.163958139,7.946560363,8.145537123,9.052074438,9.998798862,10.56399777,11.58736059,12.42962775,13.07978104,13.37771545,13.69104748,,,,,,,,,,
IIASA-WiC POP,SSP5_v9_130115,USA,Population|Male|Aged65-69,million,,,,,,,,,,,,,5.735088,7.426055189,8.446779033,9.640720636,10.07294786,9.437009736,9.818379668,10.25543357,12.22477604,13.22889581,13.61624318,13.13250932,13.88408617,14.71706737,15.01717348,15.98177597,16.69000824,17.13321808,17.24473528,,,,,,,,,,
